,Professional,ProgramHobby,Country,University,EmploymentStatus,FormalEducation,MajorUndergrad,HomeRemote,CompanySize
23516,0,2,77,1,0,0,7,6,4
23519,0,2,164,1,0,3,2,0,3
23520,0,2,76,1,0,0,9,6,3
23521,1,2,73,3,1,0,11,4,4
23523,0,2,0,1,0,6,3,4,4
23524,0,0,53,1,0,3,6,6,6
23525,0,2,12,3,1,0,8,6,0
23526,2,1,131,3,0,0,3,0,4
23527,0,1,73,2,1,0,8,4,7
23529,0,3,131,2,0,6,8,6,1
23530,0,2,162,2,0,3,4,6,1
23531,0,0,162,1,0,3,0,0,7
23532,0,3,57,1,0,6,7,3,4
23534,0,0,57,0,0,0,6,0,1
23535,0,3,123,1,0,0,7,6,7
23536,0,2,53,1,0,3,6,6,3
23538,0,3,44,1,0,6,6,4,1
23539,0,3,53,1,0,3,8,0,4
23540,0,0,53,1,0,3,8,6,3
23541,0,2,60,1,0,3,8,6,3
23544,0,3,80,1,0,6,10,3,7
23545,0,2,53,1,0,3,7,5,6
23546,0,2,88,1,0,3,6,6,4
23547,0,0,72,1,0,6,5,5,3
23548,0,2,132,1,0,6,15,6,3
23549,0,2,123,1,0,0,11,0,6
23552,0,2,11,1,0,0,8,0,4
23554,0,2,17,1,0,3,8,6,8
23556,1,2,124,1,0,3,13,5,2
23557,0,3,53,1,0,0,5,4,7
23558,0,0,57,1,0,6,8,0,4
23559,0,0,131,1,0,3,8,0,7
23561,1,2,73,1,0,3,6,0,5
23564,0,0,164,1,1,0,6,0,3
23565,0,2,132,1,0,3,8,2,5
23566,0,2,57,2,1,0,8,0,5
23567,0,2,164,1,0,0,12,6,4
23568,2,2,71,2,1,0,15,4,3
23569,1,2,123,1,0,0,7,2,8
23571,0,3,132,1,0,3,3,0,4
23572,3,2,150,1,0,0,8,0,3
23573,0,2,145,1,0,3,8,6,2
23576,0,2,57,1,0,3,8,6,3
23577,2,3,119,2,0,0,8,1,7
23578,0,2,164,1,0,0,8,2,1
23580,0,1,164,1,0,6,8,3,3
23582,0,2,53,3,0,3,8,6,3
23584,1,0,132,1,0,0,8,6,0
23585,0,2,125,1,0,0,4,0,9
23586,2,2,132,1,0,3,8,4,2
23587,0,2,149,1,0,6,8,0,2
23588,0,2,164,1,0,0,8,0,0
23591,1,2,117,1,0,1,13,5,4
23592,0,1,164,1,0,3,8,0,2
23594,0,3,138,1,0,6,15,0,7
23597,0,2,140,1,0,0,2,0,6
23598,2,3,80,1,1,6,11,0,4
23599,0,2,132,1,0,3,7,0,3
23602,0,0,57,1,0,0,8,0,5
23603,0,3,76,1,0,3,8,0,0
23604,0,2,164,1,0,3,8,6,7
23605,0,2,132,1,0,3,8,0,5
23606,1,2,140,1,0,3,6,5,7
23607,0,0,164,1,0,6,9,6,3
23608,0,1,153,1,0,3,8,6,2
23609,0,3,164,1,0,1,3,6,3
23613,0,0,150,1,0,0,8,6,0
23614,0,2,53,1,0,3,8,6,0
23615,0,0,155,1,0,0,8,3,8
23616,0,0,143,1,0,0,6,3,3
23617,0,2,164,1,0,0,8,0,4
23618,0,2,164,1,0,6,4,0,6
23619,0,0,53,1,0,3,8,0,7
23620,0,3,119,3,0,6,7,6,3
23621,0,2,132,1,0,3,12,0,4
23622,0,3,73,2,0,0,11,0,3
23623,0,1,57,1,0,3,3,6,0
23624,0,3,76,1,0,0,8,0,3
23627,0,2,57,1,0,6,15,0,7
23628,0,0,57,1,0,0,8,6,3
23630,0,0,98,1,0,0,15,0,7
23632,0,2,125,1,0,0,7,5,4
23633,3,0,57,1,0,3,7,6,3
23634,0,3,164,1,0,0,8,4,4
23638,0,2,53,1,0,3,8,0,1
23639,0,0,57,1,0,3,7,0,3
23640,0,3,57,2,1,0,8,0,7
23643,0,2,150,1,0,4,8,6,6
23644,1,2,53,1,0,3,8,6,4
23645,0,3,53,1,0,3,8,6,0
23646,1,0,71,1,0,3,11,6,4
23647,0,3,76,1,0,0,8,5,0
23649,0,2,127,1,0,3,8,3,2
23651,0,2,149,1,0,6,10,0,1
23654,0,2,143,1,0,0,9,0,4
23655,0,2,71,1,0,0,7,2,3
23656,0,2,57,1,0,3,8,0,1
23657,0,2,145,1,0,3,8,6,0
23658,0,2,125,1,0,3,4,0,3
23659,0,2,42,1,0,0,6,6,3
23661,0,3,53,1,0,3,8,6,3
23663,0,2,165,1,0,6,7,0,0
23664,0,2,119,1,0,0,8,0,3
23666,0,2,60,1,0,3,0,6,2
23667,2,0,27,3,1,6,7,4,8
23668,0,3,12,3,0,0,8,0,1
23669,0,2,164,1,0,0,8,6,0
23670,1,0,164,1,0,0,13,0,5
23671,0,3,164,1,0,6,10,4,1
23672,1,2,57,1,0,3,6,4,2
23674,1,0,162,1,0,0,13,0,6
23677,0,2,164,2,0,0,8,6,2
23681,1,2,53,1,0,3,11,0,3
23682,3,2,139,1,0,3,8,0,2
23683,0,2,71,1,0,0,6,0,4
23686,0,3,164,1,0,3,8,6,1
23687,0,0,68,1,0,3,8,6,0
23690,0,2,29,1,0,0,8,0,3
23691,0,1,147,1,0,0,11,2,1
23693,0,2,145,1,0,0,7,4,4
23694,0,3,72,1,0,0,8,0,4
23695,0,3,77,1,0,6,8,0,4
23697,0,3,164,1,0,6,7,3,3
23698,0,2,127,1,0,3,6,6,7
23699,0,2,164,1,0,0,8,0,2
23700,0,3,57,1,0,0,8,0,0
23701,0,2,53,1,0,1,8,6,0
23703,0,3,123,1,0,6,7,3,4
23705,0,2,115,1,0,6,7,0,3
23706,0,2,76,1,0,0,12,4,4
23708,0,2,27,1,0,0,7,0,7
23710,0,1,105,1,0,0,4,3,2
23711,0,2,145,1,0,0,8,6,0
23712,0,3,53,3,1,3,7,0,7
23716,0,0,164,1,0,3,8,3,4
23719,0,2,53,1,0,3,7,6,2
23720,0,2,110,1,0,0,8,0,3
23721,0,2,12,1,0,0,7,0,6
23723,0,2,53,1,0,3,8,6,4
23724,0,3,162,2,1,6,8,6,5
23725,0,2,150,1,0,3,8,6,2
23727,0,2,123,1,0,0,7,6,0
23728,0,3,77,1,0,6,8,6,7
23729,0,2,164,1,0,0,8,0,4
23730,0,2,143,1,0,0,8,6,3
23731,0,2,145,3,0,0,10,0,4
23732,0,3,131,1,0,0,8,0,3
23734,0,3,18,1,0,0,8,1,1
23735,0,1,164,1,0,0,11,0,4
23736,0,1,53,1,0,1,8,4,2
23739,0,2,127,1,0,6,3,0,6
23742,1,2,132,1,0,0,11,0,3
23743,1,2,57,1,0,0,2,6,2
23744,0,2,57,1,0,3,8,6,3
23747,0,1,77,1,0,0,6,6,7
23748,2,2,57,3,0,6,0,0,2
23749,1,0,71,1,0,3,8,2,9
23750,1,0,129,1,0,0,6,0,3
23751,0,2,57,1,0,0,5,0,7
23752,0,0,57,1,0,0,8,0,3
23753,1,2,164,1,0,0,7,6,4
23754,0,0,164,1,0,3,6,0,2
23755,0,2,140,1,0,3,8,3,4
23756,0,0,71,1,0,0,7,6,1
23757,0,2,12,1,0,6,8,6,3
23758,0,1,164,1,0,0,8,0,1
23760,1,2,27,3,0,0,11,6,0
23761,0,3,119,1,0,0,7,6,7
23762,0,0,57,1,0,3,8,0,4
23763,0,2,164,1,0,6,10,6,0
23766,0,3,71,1,0,0,8,1,4
23767,0,0,53,1,0,4,8,4,4
23768,0,3,149,1,0,0,11,0,6
23769,0,2,53,1,0,6,10,0,7
23770,0,2,57,1,0,6,8,0,3
23772,1,2,57,3,1,0,4,6,4
23773,0,2,164,1,0,3,6,6,9
23776,1,2,57,2,1,0,8,0,6
23779,2,2,77,1,0,0,2,6,1
23781,0,2,145,1,0,3,6,6,0
23782,0,3,164,1,0,1,3,0,1
23783,0,2,164,1,0,0,8,0,2
23784,0,0,97,3,0,3,8,0,1
23786,0,0,131,1,0,0,8,0,3
23787,0,2,131,1,0,3,8,6,3
23792,1,2,68,1,0,1,8,0,0
23793,0,2,27,1,0,0,7,6,0
23795,2,2,88,0,0,0,6,0,7
23796,1,1,150,2,0,3,8,6,3
23797,1,2,164,1,0,3,4,0,2
23798,0,2,71,2,0,0,8,6,4
23801,0,3,164,1,0,0,8,0,3
23802,0,3,164,1,0,0,8,6,1
23804,0,1,57,1,0,1,13,6,4
23807,2,0,143,2,1,6,6,5,1
23809,2,3,96,1,0,0,15,4,0
23810,0,0,18,1,0,3,8,4,5
23811,0,0,53,1,0,3,7,6,2
23812,0,0,57,0,0,0,7,0,3
23816,0,2,145,1,0,6,8,6,6
23817,2,0,109,1,1,0,12,1,3
23818,0,0,71,1,0,0,11,6,1
23819,0,0,68,1,0,0,8,6,2
23820,0,3,164,1,0,0,8,0,0
23822,0,2,165,1,0,0,8,6,3
23823,0,2,131,1,0,0,8,6,2
23824,0,0,87,1,0,0,8,6,1
23825,1,3,24,2,0,0,8,2,7
23826,0,2,125,1,0,0,11,0,3
23827,0,2,115,1,0,0,7,0,1
23828,1,2,53,1,0,1,4,6,2
23830,0,3,164,1,0,3,8,6,4
23831,1,3,71,2,0,0,8,6,2
23832,0,0,164,1,0,0,2,6,6
23833,0,3,145,1,0,6,7,1,1
23834,0,2,164,1,0,6,8,1,3
23836,0,2,71,0,0,0,8,0,4
23837,2,3,109,2,1,6,3,2,1
23839,0,3,137,1,0,0,2,0,1
23843,0,2,29,1,0,3,6,0,6
23844,0,0,164,1,0,3,8,6,0
23845,0,0,43,1,1,0,7,2,1
23847,0,3,165,1,0,0,8,0,0
23848,0,2,132,3,0,3,8,0,3
23849,0,3,76,1,0,6,10,0,0
23850,2,2,57,3,1,0,11,6,4
23851,0,2,57,1,0,6,15,6,7
23852,2,2,53,2,0,0,7,6,4
23854,0,2,77,1,0,0,8,6,5
23858,3,2,27,1,0,3,8,6,3
23860,0,2,164,1,0,0,13,0,7
23863,0,2,57,1,0,6,8,6,3
23864,0,0,132,0,0,0,8,2,4
23865,0,2,29,1,0,3,0,2,7
23867,0,1,12,1,0,6,6,0,0
23869,0,0,57,1,0,3,1,3,0
23873,0,3,71,1,0,0,6,4,3
23875,0,2,110,1,0,3,3,3,7
23876,0,2,149,1,0,6,10,0,3
23879,0,0,125,1,0,6,2,0,3
23880,1,2,53,1,0,3,12,0,0
23881,1,2,125,1,0,3,0,6,2
23883,0,0,150,1,1,0,8,6,3
23884,0,0,164,1,0,0,8,6,1
23885,0,2,53,1,0,3,8,0,4
23886,0,2,174,1,0,0,8,6,0
23887,0,2,125,1,0,6,8,6,2
23889,0,2,71,1,0,0,8,6,5
23890,0,3,44,1,0,3,8,0,0
23891,0,3,53,1,0,3,8,6,3
23893,0,2,164,2,0,0,6,0,2
23894,0,0,115,1,0,0,8,0,4
23895,1,2,125,1,0,0,7,0,3
23898,0,2,57,1,0,3,8,0,2
23899,0,3,164,1,0,6,7,1,7
23900,2,2,117,2,1,0,8,0,3
23901,0,0,125,1,0,0,6,6,2
23903,0,2,24,3,0,0,8,6,4
23904,0,0,33,2,1,0,8,0,7
23906,0,2,164,1,0,0,8,0,7
23908,1,2,57,1,0,3,8,3,6
23910,0,2,143,2,0,0,6,6,2
23911,0,2,164,1,0,6,10,4,2
23912,1,0,132,1,0,3,15,0,6
23914,0,0,71,2,0,0,6,6,7
23915,0,2,53,1,0,3,8,6,7
23916,0,2,57,1,0,3,6,6,2
23917,0,0,164,1,0,0,7,6,1
23918,0,3,27,1,0,0,7,6,3
23920,2,2,71,2,1,6,8,6,5
23923,0,0,71,1,0,0,8,2,7
23924,0,2,159,2,0,0,4,6,3
23925,0,2,57,0,0,6,8,6,2
23926,0,2,164,1,0,0,7,6,1
23929,0,2,43,2,1,6,6,0,7
23931,0,0,71,2,0,0,8,0,6
23932,2,3,131,2,0,0,8,0,1
23933,0,0,164,1,0,6,6,6,1
23935,0,1,110,2,0,3,3,0,5
23936,1,1,57,1,0,1,3,6,3
23937,0,0,75,1,0,0,11,6,4
23938,0,3,52,2,0,3,8,0,4
23940,0,2,143,3,0,6,12,0,4
23941,0,2,164,1,0,0,8,6,2
23942,0,3,71,3,0,0,8,4,1
23943,0,0,164,1,0,0,13,4,3
23944,0,3,53,1,0,0,7,6,4
23945,0,2,53,1,0,0,9,6,7
23947,0,0,132,1,0,0,7,6,4
23949,0,2,137,1,0,0,7,0,4
23951,0,3,131,1,0,0,7,4,1
23952,1,0,164,1,0,0,0,0,4
23953,0,2,38,3,0,6,8,0,1
23954,0,0,150,1,0,3,4,6,4
23955,0,2,71,1,0,0,6,0,0
23956,0,0,132,1,0,3,8,6,3
23958,0,2,164,1,0,0,13,0,7
23960,2,2,57,2,1,6,15,4,8
23961,0,2,40,1,0,0,5,0,7
23962,1,3,44,2,1,6,3,0,4
23963,1,0,162,1,0,3,8,4,8
23964,0,2,132,1,0,3,4,0,4
23965,0,0,57,1,0,0,8,6,0
23966,0,3,57,1,0,6,8,2,1
23967,0,3,159,1,0,0,6,1,3
23968,0,1,33,1,0,1,3,0,0
23969,0,2,53,1,0,0,8,4,1
23970,1,2,150,0,0,6,11,0,9
23972,0,3,57,1,0,3,13,0,0
23973,2,3,119,1,0,3,8,2,4
23974,0,2,53,1,0,3,8,6,5
23976,0,2,164,1,0,3,3,6,2
23977,0,2,164,2,0,6,7,6,4
23979,0,3,132,1,0,6,8,0,4
23980,0,0,57,1,0,3,15,0,4
23981,3,2,57,0,0,3,3,0,4
23982,0,0,145,1,0,0,7,4,2
23983,0,2,165,1,0,0,8,4,6
23984,2,1,57,1,0,3,6,0,4
23985,0,2,57,2,1,0,7,0,4
23986,0,0,110,1,0,3,9,0,4
23987,0,3,164,1,0,6,6,0,7
23988,1,1,165,1,0,0,5,2,4
23990,0,2,163,1,0,0,6,6,3
23992,0,3,159,2,0,0,6,0,7
23993,0,0,9,1,0,3,8,2,1
23994,1,1,13,3,0,0,8,5,0
23996,0,2,132,1,0,0,11,3,3
23999,0,2,131,1,0,0,8,6,3
24000,0,3,127,1,0,3,7,6,0
24003,0,2,110,1,0,3,8,0,4
24004,0,0,53,1,0,3,8,6,1
24008,0,3,63,1,1,3,13,5,4
24009,0,2,150,1,0,0,11,6,0
24010,0,2,162,1,0,4,2,6,6
24011,0,0,53,0,0,3,8,3,2
24012,0,0,164,1,0,0,6,0,2
24013,0,0,110,1,0,3,15,6,3
24014,0,2,57,1,0,0,8,6,2
24016,2,2,57,3,1,6,8,6,4
24017,0,1,57,1,0,3,8,6,9
24020,0,2,132,1,0,6,7,0,4
24022,0,3,77,1,0,3,8,0,3
24023,0,2,164,1,0,3,3,2,2
24026,0,0,117,1,0,3,8,0,3
24027,0,2,149,1,0,6,8,0,9
24028,0,2,57,1,0,3,6,1,4
24029,0,2,50,3,0,0,8,0,4
24031,0,2,164,1,0,0,7,6,0
24032,0,0,71,1,0,3,7,6,6
24034,0,2,52,1,0,3,8,6,6
24035,0,0,164,1,0,6,11,6,9
24038,1,0,127,1,0,3,8,6,6
24039,0,2,36,1,0,0,8,4,1
24040,0,2,165,1,0,3,6,0,2
24042,0,2,164,1,0,6,7,0,0
24043,0,2,33,1,0,0,7,0,2
24044,1,0,36,1,0,0,9,6,1
24045,0,2,57,1,0,0,8,6,7
24046,0,2,27,1,0,0,11,4,8
24048,0,2,110,1,0,3,8,6,0
24049,0,2,159,3,0,0,8,4,0
24050,0,2,125,1,0,0,6,6,4
24054,1,2,165,1,0,3,3,0,0
24058,0,3,115,1,0,0,12,4,0
24059,0,2,165,1,0,0,8,6,4
24060,2,0,132,2,0,3,11,0,4
24061,0,3,71,1,0,6,8,1,1
24062,0,2,98,1,0,6,10,6,0
24063,0,3,57,1,0,3,4,6,0
24067,0,0,145,1,0,3,4,2,4
24068,1,0,164,1,0,0,15,6,6
24069,0,2,164,1,0,0,4,6,4
24070,1,3,57,1,0,6,8,0,4
24072,0,3,57,1,0,3,8,0,4
24073,1,0,44,1,0,3,6,6,2
24074,0,2,12,1,0,3,6,6,7
24075,1,0,69,1,0,0,5,0,0
24076,0,3,57,3,0,0,8,0,3
24080,0,2,165,1,0,0,8,0,3
24081,2,2,164,2,0,6,9,3,7
24082,1,0,101,1,0,0,7,6,3
24083,0,0,53,1,0,3,8,6,5
24084,0,2,137,1,0,0,8,6,4
24085,0,2,53,1,0,3,8,6,4
24086,0,3,57,1,0,0,8,0,1
24087,0,2,165,1,0,0,11,0,2
24088,0,3,119,0,0,6,7,1,1
24093,1,2,57,1,0,3,13,0,2
24094,1,2,125,1,0,6,8,6,2
24095,0,3,165,1,0,6,0,2,7
24096,0,1,164,2,0,0,9,0,3
24098,0,0,164,1,0,0,8,5,2
24099,0,3,57,1,0,6,6,3,4
24100,1,2,57,1,0,3,6,0,3
24101,0,2,44,1,0,0,8,6,6
24102,0,0,165,1,0,0,8,0,5
24104,0,2,79,1,0,0,8,6,5
24105,3,3,71,2,0,0,8,0,5
24106,0,2,57,0,0,3,8,0,7
24107,0,2,53,3,0,6,7,0,3
24108,0,0,57,1,0,3,8,0,3
24110,0,2,119,1,0,0,7,6,4
24111,0,2,132,1,0,0,8,0,2
24114,1,2,36,2,0,0,4,6,3
24116,0,2,60,1,0,0,7,0,9
24118,0,2,165,2,0,0,3,0,2
24119,1,2,165,2,0,0,6,0,4
24120,0,3,165,1,0,6,9,0,4
24121,0,2,164,1,0,3,3,6,6
24123,1,2,165,1,0,3,9,3,3
24124,0,3,165,1,0,3,2,0,0
24125,0,2,131,1,0,3,8,0,2
24127,0,2,149,1,0,0,8,0,1
24128,1,3,165,1,0,1,3,1,0
24132,1,0,165,1,0,0,4,2,3
24134,0,3,53,1,0,3,8,0,4
24135,0,2,165,1,0,0,9,0,1
24137,0,2,165,1,0,0,8,0,4
24139,0,2,149,2,0,4,8,6,1
24140,1,3,81,0,1,0,13,1,7
24141,0,0,57,1,0,3,7,0,4
24143,0,2,165,1,0,0,8,6,4
24144,1,0,76,1,0,0,8,4,0
24146,0,2,141,3,0,0,8,0,6
24147,0,3,150,1,0,0,11,0,2
24149,0,0,57,1,0,3,13,5,4
24152,0,2,165,1,0,0,7,0,6
24156,1,2,165,1,0,3,3,0,0
24157,0,3,71,1,0,0,6,0,2
24158,1,3,165,2,0,6,6,4,5
24160,3,3,57,2,0,0,4,4,9
24161,0,2,47,1,0,0,8,0,1
24162,0,0,33,1,0,0,8,6,4
24165,1,2,125,1,0,6,6,0,2
24166,0,2,18,1,0,3,8,0,4
24167,0,2,33,1,0,3,6,0,5
24169,0,0,125,1,0,3,6,4,6
24171,0,3,165,1,0,0,8,6,9
24172,0,2,71,2,0,0,6,0,1
24174,0,0,132,1,0,0,3,6,7
24175,0,2,165,1,0,0,8,6,4
24177,0,2,165,1,0,0,2,0,3
24178,0,0,149,1,0,0,8,0,5
24179,0,1,164,1,0,1,6,6,7
24180,0,3,165,1,0,0,8,0,3
24181,0,0,165,1,0,0,4,6,4
24182,3,2,33,3,0,6,11,0,5
24183,0,2,53,1,0,0,8,0,3
24186,0,2,127,1,0,0,8,6,4
24188,0,0,165,1,0,0,8,0,4
24189,0,0,165,1,0,3,3,4,2
24190,0,3,165,1,0,0,8,0,4
24191,1,2,43,1,0,3,11,0,2
24193,0,0,165,1,0,0,6,1,2
24194,0,2,33,1,0,6,7,6,5
24195,0,1,165,1,0,3,8,1,7
24197,0,0,27,3,1,6,6,6,2
24199,0,2,165,1,0,0,2,6,0
24200,0,2,164,1,0,0,8,0,3
24201,0,2,145,1,0,3,8,6,7
24202,0,2,140,2,0,3,8,6,4
24203,1,3,164,1,0,0,8,0,0
24204,1,0,165,1,0,3,3,0,2
24206,0,3,162,1,0,3,8,0,4
24208,0,2,164,1,0,0,8,1,4
24209,0,2,149,3,0,0,15,0,8
24210,0,0,77,1,0,3,7,0,7
24211,0,2,149,1,0,3,8,0,4
24212,0,3,165,1,0,0,6,3,1
24213,0,2,165,1,0,6,8,4,1
24215,0,3,164,1,0,3,6,0,4
24216,0,2,164,1,0,0,7,0,0
24217,0,2,76,1,0,3,4,0,2
24218,0,2,53,0,0,3,7,6,3
24219,3,2,165,1,0,0,5,0,2
24220,0,2,132,1,0,3,8,0,6
24221,0,2,33,1,0,0,8,6,3
24222,0,2,57,1,0,0,5,0,3
24223,0,2,165,1,0,0,8,4,4
24225,0,0,165,1,0,0,8,3,4
24227,0,2,164,1,0,0,8,6,3
24228,0,2,57,1,0,0,8,0,0
24229,0,2,165,1,0,0,15,0,7
24230,0,2,27,1,0,0,6,0,3
24232,0,2,164,1,0,0,8,0,1
24234,1,1,165,1,0,3,15,6,3
24235,0,3,81,2,0,3,13,0,1
24237,0,0,164,1,0,0,8,6,3
24238,0,0,57,1,0,3,8,6,3
24239,0,3,27,3,0,0,8,6,3
24240,0,0,165,3,0,0,6,0,4
24241,0,0,165,1,0,0,9,0,1
24242,0,2,165,1,0,3,6,0,2
24243,0,2,165,1,0,3,13,0,4
24244,0,1,106,1,0,3,8,0,4
24246,0,3,53,1,0,3,8,2,4
24247,0,3,40,1,0,6,7,6,4
24249,1,2,18,1,1,0,15,0,1
24253,0,2,149,1,0,3,8,0,4
24254,0,1,75,1,0,0,8,0,4
24255,0,2,57,1,0,0,6,6,3
24256,0,2,45,2,0,0,13,6,3
24257,0,3,53,1,0,1,8,6,4
24258,1,2,165,1,0,0,15,0,2
24259,0,3,165,1,0,0,8,5,7
24260,0,2,164,3,0,6,8,4,2
24263,0,2,53,1,0,3,8,6,3
24265,0,2,125,2,1,0,8,6,2
24267,0,3,18,1,0,3,8,0,2
24268,0,0,53,1,0,0,8,0,0
24269,0,2,164,1,0,1,13,6,1
24272,0,2,165,1,0,0,4,4,0
24274,0,2,27,1,0,3,6,6,6
24277,0,2,57,1,0,6,3,6,4
24278,0,0,53,1,0,4,7,6,7
24280,0,2,53,1,0,3,8,0,5
24281,0,1,165,2,0,1,7,2,2
24285,0,0,165,1,0,0,8,2,3
24287,0,3,159,3,0,3,8,6,7
24288,0,2,164,1,0,3,3,6,4
24290,0,2,53,1,0,3,4,6,5
24291,0,2,165,1,0,0,2,0,4
24292,0,3,164,1,0,0,8,4,4
24294,2,2,57,2,1,6,8,1,1
24295,0,2,53,1,0,1,8,6,4
24297,0,2,145,1,0,0,8,6,4
24299,1,2,143,1,0,6,0,0,6
24300,0,3,76,1,0,0,8,0,2
24302,0,3,165,1,0,6,9,4,4
24303,0,2,165,1,0,0,8,3,3
24304,0,0,15,1,0,0,6,5,1
24305,0,3,27,3,0,0,7,2,4
24306,0,3,165,1,0,3,8,4,0
24307,0,1,165,1,0,6,8,6,6
24310,2,2,57,2,1,0,7,5,2
24311,0,2,164,1,0,3,2,6,4
24312,0,2,125,2,1,0,6,6,4
24314,0,2,165,2,1,6,8,6,7
24315,0,3,164,1,0,0,8,0,6
24316,2,3,131,1,0,6,0,0,0
24317,2,2,145,1,0,0,4,6,3
24318,0,0,165,1,0,3,8,0,2
24319,0,0,165,1,0,0,8,6,3
24321,0,2,165,1,0,0,6,0,2
24322,0,0,71,2,0,4,4,6,0
24323,0,2,164,1,0,0,8,0,4
24324,0,2,57,1,0,3,8,0,3
24325,0,0,57,1,0,3,8,6,0
24326,0,2,165,1,0,6,12,0,2
24327,0,3,165,1,0,0,7,0,4
24328,0,2,164,1,0,5,8,6,7
24329,0,3,169,2,0,0,6,5,0
24330,1,0,165,1,0,0,11,0,2
24331,0,2,109,1,0,0,8,1,4
24332,2,3,57,2,1,0,15,5,8
24333,0,2,165,1,0,0,3,5,2
24334,0,3,165,1,0,6,3,0,3
24335,0,2,165,1,0,0,8,6,6
24336,0,3,77,1,0,6,9,6,1
24337,0,3,57,1,0,3,8,0,4
24338,0,2,165,1,0,0,8,0,4
24339,0,0,164,1,0,3,6,6,0
24341,0,3,165,3,0,6,11,0,6
24342,1,2,164,1,0,0,15,6,1
24343,0,0,145,1,0,0,8,6,4
24344,0,3,57,1,0,3,11,6,4
24345,0,2,53,1,0,3,8,4,4
24346,0,2,40,1,0,3,11,0,0
24347,0,2,57,1,0,0,8,6,6
24349,0,0,165,1,0,3,6,0,2
24350,0,2,164,1,0,3,14,0,2
24351,0,2,53,2,0,1,7,2,2
24352,0,2,57,1,0,0,8,6,0
24354,0,0,165,1,0,3,8,6,4
24355,0,0,68,1,0,0,8,0,2
24358,0,0,165,1,0,0,8,4,1
24359,0,2,33,1,0,0,6,0,3
24361,0,2,33,1,0,0,8,6,1
24362,0,2,165,3,1,6,8,6,2
24363,0,3,44,1,0,6,8,0,0
24364,0,2,165,1,0,0,3,0,4
24365,1,2,53,1,0,3,8,3,4
24366,0,2,165,1,0,1,3,4,4
24367,0,2,164,1,0,0,7,6,7
24368,1,2,165,1,0,0,2,0,9
24369,0,3,165,1,0,0,15,4,5
24370,0,0,57,1,0,3,8,6,3
24371,0,3,150,1,0,3,8,2,4
24372,1,0,71,1,0,0,8,6,4
24375,0,3,165,1,0,6,7,3,8
24376,0,0,33,1,0,0,8,0,4
24382,2,2,79,2,0,0,8,4,3
24383,0,2,165,1,0,0,3,3,4
24384,0,0,71,1,0,0,8,0,0
24385,0,3,164,1,0,0,7,6,4
24386,0,2,27,1,0,0,5,0,4
24387,0,2,53,1,0,3,8,3,3
24390,0,2,165,2,1,6,13,0,9
24391,0,2,33,1,0,0,8,0,4
24392,1,0,165,1,0,0,6,0,3
24393,0,0,101,1,0,4,8,6,4
24395,0,0,76,1,0,0,6,0,2
24396,1,0,165,1,0,6,8,4,9
24398,0,3,60,1,0,3,6,2,4
24400,0,2,165,3,0,0,8,0,1
24402,0,2,27,1,0,0,8,0,2
24403,0,0,57,2,1,3,4,1,7
24404,0,3,127,1,0,3,4,6,1
24405,0,1,57,2,0,3,8,0,3
24406,0,0,33,1,0,0,8,0,2
24408,0,2,33,1,0,0,8,4,3
24410,1,2,165,1,0,6,8,6,4
24411,1,0,165,1,0,6,10,4,2
24412,1,0,164,1,0,0,3,2,2
24415,2,2,164,2,0,6,8,0,5
24416,0,2,164,1,0,3,8,3,3
24417,0,2,33,1,0,0,8,6,4
24420,0,2,164,2,0,6,12,0,2
24422,0,0,73,1,0,3,13,0,4
24423,0,2,165,1,0,0,8,6,5
24425,0,2,165,1,0,0,8,0,3
24427,0,2,165,3,0,0,8,6,9
24428,0,2,15,0,0,0,8,2,8
24429,0,2,53,1,0,3,6,6,3
24430,0,1,143,1,0,0,8,6,3
24431,1,2,44,1,0,1,3,0,8
24432,0,2,165,1,0,0,8,0,3
24433,0,3,165,1,0,1,6,6,1
24434,1,2,164,1,0,0,6,4,3
24435,2,2,33,2,1,3,9,3,8
24436,0,3,165,1,0,0,2,0,4
24439,3,2,71,1,0,3,0,0,2
24441,0,2,38,1,0,4,7,5,4
24443,0,3,33,2,1,6,8,1,1
24444,0,2,164,1,0,0,8,4,2
24445,0,3,164,1,0,0,8,0,7
24446,0,0,76,1,0,0,8,0,2
24447,0,3,165,1,0,3,8,0,3
24448,0,2,165,1,0,0,6,4,2
24449,0,0,33,1,0,0,8,4,4
24451,0,0,69,1,1,0,5,2,6
24452,0,2,165,1,0,3,8,0,2
24454,0,3,165,2,0,0,8,6,6
24455,0,0,165,1,0,0,8,6,7
24456,0,0,33,1,0,0,8,0,4
24459,0,0,33,1,0,3,8,0,4
24460,0,1,33,1,0,0,8,0,6
24461,0,3,164,1,0,0,3,0,2
24462,0,2,33,1,1,3,3,0,8
24463,0,2,165,1,0,6,10,0,4
24466,0,0,71,1,0,0,8,6,4
24471,0,2,165,1,0,0,0,6,0
24472,0,0,165,1,0,0,8,0,4
24476,0,0,27,1,0,0,7,6,3
24478,0,0,9,1,0,6,7,6,4
24479,0,0,27,1,0,0,8,6,4
24480,1,0,33,1,0,3,12,0,4
24481,0,1,27,1,0,3,8,0,0
24482,0,1,165,3,0,0,7,0,8
24483,0,0,33,1,0,3,8,0,4
24484,0,3,71,1,0,0,8,4,2
24485,0,2,33,1,0,0,8,6,4
24486,0,2,57,1,0,6,8,0,6
